order_id,session_id,product_department,item_price,cart_action_count,order_status,order_date,_quarantine_reason,_quarantine_stage,_quarantine_ts
163290,,COMPUTERS,56.27,0,ABANDONED,2020-11-14 18:13:08+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
163326,,UNKNOWN,12.4,1,COMPLETED,2020-11-14 18:24:18+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
163346,,APPLIANCES,37.14,0,ABANDONED,2020-11-14 18:27:35+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
163465,,COMPUTERS,229.38,0,ABANDONED,2020-11-14 19:04:15+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
163474,,COMPUTERS,61.29,0,ABANDONED,2020-11-14 19:05:37+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
163488,,ELECTRONICS,20.95,0,ABANDONED,2020-11-14 19:12:43+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
163511,,COUNTRY_YARD,37.51,0,ABANDONED,2020-11-14 19:19:58+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
163630,,UNKNOWN,127.94,0,ABANDONED,2020-11-14 20:01:40+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
163646,,ELECTRONICS,-12.22,0,ABANDONED,2020-11-14 20:08:11+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
163696,,UNKNOWN,24.29,0,ABANDONED,2020-11-14 20:27:58+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
163699,,ELECTRONICS,22.22,0,ABANDONED,2020-11-14 20:29:21+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
163720,,COMPUTERS,11.49,0,ABANDONED,2020-11-14 20:37:19+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
163828,,ELECTRONICS,67.84,0,ABANDONED,2020-11-14 21:30:31+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
163843,,COMPUTERS,82.97,0,ABANDONED,2020-11-14 21:37:40+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
163850,,UNKNOWN,12.89,0,ABANDONED,2020-11-14 21:40:27+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
163938,,ELECTRONICS,6.4,0,ABANDONED,2020-11-14 22:47:02+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
163957,,AUTO,17.46,0,ABANDONED,2020-11-14 23:16:44+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164015,,APPLIANCES,43.86,0,ABANDONED,2020-11-15 00:35:53+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164050,,ELECTRONICS,324.35,0,ABANDONED,2020-11-15 01:27:06+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164057,,ELECTRONICS,27.84,0,ABANDONED,2020-11-15 01:38:23+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164063,,UNKNOWN,11.19,0,ABANDONED,2020-11-15 01:46:33+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164099,,COMPUTERS,18.19,0,ABANDONED,2020-11-15 02:38:33+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164149,,UNKNOWN,51.3,0,ABANDONED,2020-11-15 03:43:11+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164152,,UNKNOWN,33.35,1,ABANDONED,2020-11-15 03:44:41+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164191,,UNKNOWN,35.62,0,ABANDONED,2020-11-15 04:31:45+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164200,,UNKNOWN,10.48,0,ABANDONED,2020-11-15 04:43:19+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164212,,APPLIANCES,67.59,0,ABANDONED,2020-11-15 04:47:57+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164264,,UNKNOWN,10.16,0,ABANDONED,2020-11-15 05:28:02+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164294,,UNKNOWN,17.06,0,ABANDONED,2020-11-15 05:40:33+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164313,,UNKNOWN,786.37,0,ABANDONED,2020-11-15 05:45:18+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164327,,UNKNOWN,27.25,0,ABANDONED,2020-11-15 05:54:24+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164365,,UNKNOWN,6.79,0,ABANDONED,2020-11-15 06:08:54+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164387,,ELECTRONICS,256.81,1,ABANDONED,2020-11-15 06:18:59+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164399,,UNKNOWN,9.35,0,ABANDONED,2020-11-15 06:22:41+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164417,,UNKNOWN,38.9,0,ABANDONED,2020-11-15 06:30:27+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164466,,UNKNOWN,31.29,0,ABANDONED,2020-11-15 06:47:36+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164492,,APPLIANCES,190.73,0,ABANDONED,2020-11-15 06:58:27+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164552,,ELECTRONICS,17.46,0,ABANDONED,2020-11-15 07:18:25+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164562,,AUTO,164.92,0,ABANDONED,2020-11-15 07:23:20+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164590,,COMPUTERS,204.29,0,ABANDONED,2020-11-15 07:29:21+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164592,,COMPUTERS,82.33,0,ABANDONED,2020-11-15 07:30:38+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164597,,COMPUTERS,12.97,1,COMPLETED,2020-11-15 07:31:48+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164658,,UNKNOWN,193.49,0,ABANDONED,2020-11-15 07:48:29+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164712,,COMPUTERS,52.95,0,ABANDONED,2020-11-15 08:05:35+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164726,,UNKNOWN,229.0,0,ABANDONED,2020-11-15 08:10:54+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164762,,UNKNOWN,15.71,0,ABANDONED,2020-11-15 08:19:25+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164773,,UNKNOWN,56.67,0,ABANDONED,2020-11-15 08:22:15+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164883,,UNKNOWN,38.56,0,ABANDONED,2020-11-15 08:55:20+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164953,,ELECTRONICS,100.41,0,ABANDONED,2020-11-15 09:15:52+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
164954,,COMPUTERS,10.1,0,ABANDONED,2020-11-15 09:16:22+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.687839+00:00
160220,QwfVESchgf,UNKNOWN,-168.24,0,ABANDONED,2020-11-13 20:52:07+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160224,2Y1nHBjEKr,APPLIANCES,-159.32,0,ABANDONED,2020-11-13 20:52:50+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160239,ftFBgKwW6M,UNKNOWN,-418.6,0,ABANDONED,2020-11-13 20:59:43+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160375,V0u4oVCQnl,COMPUTERS,-11.41,0,ABANDONED,2020-11-13 22:40:27+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160413,2mmxmjLx52,COMPUTERS,-70.05,0,ABANDONED,2020-11-13 23:23:27+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160469,m3zzESqxkj,UNKNOWN,-25.63,0,ABANDONED,2020-11-14 00:42:27+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160624,XnJN6eCrTk,COMPUTERS,-163.52,0,ABANDONED,2020-11-14 04:01:37+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160625,MpvXpXQlI7,COMPUTERS,-115.98,0,ABANDONED,2020-11-14 04:01:59+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160662,7b2a2ac4-d06b-4c7b-bb83-5c97d7be22ba,CONSTRUCTION,-48.7,0,ABANDONED,2020-11-14 04:31:22+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160703,NlztPvRu9I,ELECTRONICS,-1106.16,0,ABANDONED,2020-11-14 04:56:43+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160721,sm5pPZxeuf,UNKNOWN,-40.89,0,ABANDONED,2020-11-14 05:04:17+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160728,QVP3qQx1Gt,STATIONERY,-85.11,0,ABANDONED,2020-11-14 05:09:30+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160802,CjduGd6tZF,UNKNOWN,-42.37,0,ABANDONED,2020-11-14 05:49:14+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160812,t2BNtucDBC,UNKNOWN,-373.02,0,ABANDONED,2020-11-14 05:56:45+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160835,pfnfHhSaO4,UNKNOWN,-11.9,1,COMPLETED,2020-11-14 06:06:51+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160884,TLjUWnhFOG,COMPUTERS,-9.95,0,ABANDONED,2020-11-14 06:23:44+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160901,qxgiYAiYGa,ELECTRONICS,-89.4,0,ABANDONED,2020-11-14 06:28:41+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160907,FT37gqXuaw,ELECTRONICS,-23.65,0,ABANDONED,2020-11-14 06:32:41+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160937,xctLxXuYnJ,COMPUTERS,-292.83,1,COMPLETED,2020-11-14 06:43:51+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160951,RLh0b7Lzi7,ELECTRONICS,-27.62,1,COMPLETED,2020-11-14 06:49:47+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
160987,s58NH4B5dh,ELECTRONICS,-10.16,0,ABANDONED,2020-11-14 07:00:52+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
161002,CLWoRHBGVK,UNKNOWN,-197.11,0,ABANDONED,2020-11-14 07:06:35+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
161087,6lNcefLHfA,UNKNOWN,-11.9,0,ABANDONED,2020-11-14 07:32:30+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
161099,GM0r8yqGyI,UNKNOWN,-11.56,1,ABANDONED,2020-11-14 07:35:39+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
161104,v1Wemavw6E,APPLIANCES,-38.98,0,ABANDONED,2020-11-14 07:37:05+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
161186,xr6ZjetsxO,STATIONERY,-18.7,0,ABANDONED,2020-11-14 08:08:06+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
161265,ybutVkGGJs,UNKNOWN,-25.32,0,ABANDONED,2020-11-14 08:27:41+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
161285,aLSxVOyyL7,UNKNOWN,-63.94,0,ABANDONED,2020-11-14 08:31:42+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
161336,Ftz8JM2yRo,CONSTRUCTION,-106.22,0,ABANDONED,2020-11-14 08:49:23+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
161360,3P55mSPIsz,COMPUTERS,-64.48,1,ABANDONED,2020-11-14 08:54:32+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
161424,yJ9y4sJJSl,ELECTRONICS,-136.83,0,ABANDONED,2020-11-14 09:10:12+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
161499,dmnWMzg26N,UNKNOWN,-61.22,0,ABANDONED,2020-11-14 09:33:09+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
161713,s7ywAvpvwb,UNKNOWN,-199.79,0,ABANDONED,2020-11-14 10:28:55+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
161738,OYWRTZuOwf,UNKNOWN,-45.4,0,ABANDONED,2020-11-14 10:36:19+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
161834,ybpVzKk2ik,ELECTRONICS,-2349.27,0,ABANDONED,2020-11-14 11:05:52+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
161869,q24k9t1b0T,COMPUTERS,-96.17,0,ABANDONED,2020-11-14 11:20:33+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162114,AKYWexoUK0,COMPUTERS,-18.78,0,ABANDONED,2020-11-14 12:40:49+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162125,JaRSYQkQo7,COMPUTERS,-486.81,0,ABANDONED,2020-11-14 12:43:18+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162196,aIaW9ntFi7,STATIONERY,-24.13,1,COMPLETED,2020-11-14 13:03:29+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162246,Qk7Q40KtMW,ELECTRONICS,-32.22,0,ABANDONED,2020-11-14 13:19:39+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162277,AT8Bgy2928,UNKNOWN,-18.19,0,ABANDONED,2020-11-14 13:28:21+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162399,hN97ABLOVa,COMPUTERS,-57.27,0,ABANDONED,2020-11-14 14:01:02+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162419,UBHpHHQ2gA,ELECTRONICS,-15.32,0,ABANDONED,2020-11-14 14:06:15+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162539,bw2jG2NGk0,COMPUTERS,-486.81,0,ABANDONED,2020-11-14 14:37:55+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162627,smko5zFwc2,COMPUTERS,-122.86,0,ABANDONED,2020-11-14 15:03:19+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162631,8fa5718d-c3e3-41ab-917b-c00fd8141505,CONSTRUCTION,-51.52,0,ABANDONED,2020-11-14 15:04:57+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162686,v32cptRhdb,COMPUTERS,-97.35,0,ABANDONED,2020-11-14 15:22:40+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162735,BNGGLvMMjU,COMPUTERS,-71.35,2,COMPLETED,2020-11-14 15:35:27+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162750,2fb4ca56-7a0a-43b2-bcb1-dd2353ebbbda,CONSTRUCTION,-118.57,0,ABANDONED,2020-11-14 15:40:14+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162786,NYOWtliJkh,COMPUTERS,-30.38,0,ABANDONED,2020-11-14 15:53:31+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162800,3RSUO4i6zL,ELECTRONICS,-63.48,0,ABANDONED,2020-11-14 15:55:39+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162811,PGNLJ3V9wA,UNKNOWN,-7.65,0,ABANDONED,2020-11-14 15:57:18+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162862,qjYewlgp46,CONSTRUCTION,-34.43,0,ABANDONED,2020-11-14 16:10:09+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162865,YKc1Msn9RR,ELECTRONICS,-43.7,0,ABANDONED,2020-11-14 16:10:49+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162914,H95d9KeXAo,UNKNOWN,-63.49,0,ABANDONED,2020-11-14 16:23:35+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162927,4oq2u3UBZW,UNKNOWN,-76.52,0,ABANDONED,2020-11-14 16:26:02+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
162996,RMD1G57BpO,CONSTRUCTION,-50.6,0,ABANDONED,2020-11-14 16:45:01+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163063,7WRfFujb25,COMPUTERS,-236.37,0,ABANDONED,2020-11-14 17:07:06+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163075,kWzTrDF89Y,UNKNOWN,-36.14,0,ABANDONED,2020-11-14 17:10:04+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163146,F9qXYUBZ7h,UNKNOWN,-14.19,1,COMPLETED,2020-11-14 17:34:24+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163151,Qh2XvZgaE2,COMPUTERS,-67.27,0,ABANDONED,2020-11-14 17:36:50+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163196,fQQSlN8Cz1,UNKNOWN,-46.19,0,ABANDONED,2020-11-14 17:48:00+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163198,34FORGZ00N,UNKNOWN,-16.51,0,ABANDONED,2020-11-14 17:49:41+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163202,1NoTw0YWBa,COMPUTERS,-479.52,0,ABANDONED,2020-11-14 17:51:02+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163226,OrKAxZ9fLT,COMPUTERS,-74.83,0,ABANDONED,2020-11-14 17:55:47+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163311,HTXVIL3vcE,ELECTRONICS,-77.62,0,ABANDONED,2020-11-14 18:19:27+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163330,SJUh631g5l,KIDS,-13.02,2,COMPLETED,2020-11-14 18:24:50+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163335,7MG4lL6teM,COMPUTERS,-137.78,0,ABANDONED,2020-11-14 18:25:55+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163378,Ka7ahoIzoO,ELECTRONICS,-110.1,0,ABANDONED,2020-11-14 18:39:08+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163446,wY4BOvxICC,UNKNOWN,-67.78,0,ABANDONED,2020-11-14 18:59:56+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163467,65wuXrS4ba,COMPUTERS,-177.87,0,ABANDONED,2020-11-14 19:04:39+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163471,vbpwWKMBPS,UNKNOWN,-21.67,0,ABANDONED,2020-11-14 19:05:21+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163495,6kh84p76l6,UNKNOWN,-161.68,0,ABANDONED,2020-11-14 19:14:26+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163540,zUyMb4PKAq,COMPUTERS,-292.83,1,ABANDONED,2020-11-14 19:31:09+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163572,JxNbxnx02Y,CONSTRUCTION,-412.87,0,ABANDONED,2020-11-14 19:42:31+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163667,GUSeXq08DT,UNKNOWN,-36.51,0,ABANDONED,2020-11-14 20:16:00+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163708,2DJ2fCus1V,UNKNOWN,-72.38,0,ABANDONED,2020-11-14 20:31:20+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163725,Oom7sJ7aUh,ELECTRONICS,-15.97,0,ABANDONED,2020-11-14 20:38:49+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163745,BiNnVRnBA5,UNKNOWN,-17.6,0,ABANDONED,2020-11-14 20:44:52+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163774,60rEPOc7vy,COMPUTERS,-148.37,0,ABANDONED,2020-11-14 21:02:54+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
163811,RETPXHihsX,UNKNOWN,-26.22,0,ABANDONED,2020-11-14 21:19:46+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164195,Lw9CDLirMD,COMPUTERS,-140.86,0,ABANDONED,2020-11-15 04:34:45+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164221,QP3NgUtixt,UNKNOWN,-10.32,0,ABANDONED,2020-11-15 04:57:20+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164239,SQyQXvq0rh,AUTO,-126.68,1,COMPLETED,2020-11-15 05:08:00+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164246,nUDRBctoRO,COMPUTERS,-64.48,0,ABANDONED,2020-11-15 05:11:47+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164248,Z82KhXKcPn,COMPUTERS,-55.16,1,COMPLETED,2020-11-15 05:14:12+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164325,UFksK20lyh,AUTO,-58.1,0,ABANDONED,2020-11-15 05:53:59+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164339,wlaw2gz7s1,ELECTRONICS,-97.78,0,ABANDONED,2020-11-15 05:59:16+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164351,xCjxaDKYsW,APPLIANCES,-64.52,0,ABANDONED,2020-11-15 06:04:35+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164413,OoaEHRbZKc,COMPUTERS,-352.3,0,ABANDONED,2020-11-15 06:28:17+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164421,vhEmsMMwNR,CONSTRUCTION,-68.57,0,COMPLETED,2020-11-15 06:31:29+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164435,jSuddcR30t,STATIONERY,-26.19,1,COMPLETED,2020-11-15 06:35:57+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164493,Y4TCThbQSp,UNKNOWN,-40.9,0,ABANDONED,2020-11-15 06:58:57+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164500,S2u16cIRSl,ELECTRONICS,-72.54,0,ABANDONED,2020-11-15 07:00:19+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164546,xYBARyKer7,UNKNOWN,-67.78,0,ABANDONED,2020-11-15 07:15:46+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164601,mfbmOsB5FK,COMPUTERS,-660.38,0,ABANDONED,2020-11-15 07:32:35+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164804,yGojo3OknV,UNKNOWN,-61.02,0,ABANDONED,2020-11-15 08:30:06+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164835,m405K4rBse,UNKNOWN,-228.41,0,ABANDONED,2020-11-15 08:41:04+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164881,obP3rrcuk1,UNKNOWN,-714.13,0,ABANDONED,2020-11-15 08:55:12+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164892,uuX9NZh3qd,STATIONERY,-13.48,0,ABANDONED,2020-11-15 08:58:10+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164909,khCSMPpNhf,UNKNOWN,-12.56,0,ABANDONED,2020-11-15 09:02:59+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164917,Rh1AOnC8eH,UNKNOWN,-19.52,1,ABANDONED,2020-11-15 09:05:17+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164924,IDA5ga4gRh,APPLIANCES,-316.68,0,ABANDONED,2020-11-15 09:07:13+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164933,Ep7OyeSmpn,ELECTRONICS,-26.98,0,ABANDONED,2020-11-15 09:10:22+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
164977,l8sSZYa9tJ,ELECTRONICS,-32.81,0,ABANDONED,2020-11-15 09:23:41+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:29.689556+00:00
165006,,COMPUTERS,397.48,0,ABANDONED,2020-11-15 09:30:45+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.745935+00:00
165021,,ELECTRONICS,588.6,0,ABANDONED,2020-11-15 09:34:31+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.745935+00:00
165055,,UNKNOWN,250.3,0,ABANDONED,2020-11-15 09:41:52+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.745935+00:00
165075,,UNKNOWN,24.29,0,ABANDONED,2020-11-15 09:44:42+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.745935+00:00
165152,,UNKNOWN,98.25,0,ABANDONED,2020-11-15 10:04:53+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.745935+00:00
165176,,ELECTRONICS,14.59,0,ABANDONED,2020-11-15 10:09:23+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:29.745935+00:00
